trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1087,False,"{'a': 0.5, 'e': 0.33704330257207565}",30,12,29.14090338327242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.3367062592695036}",30,24,11.630666034362562,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.3363695530102341}",20,13,11.423791206772545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.3360331834572238}",35,24,21.848419895127016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.3356971502737666}",20,16,8.218058838812006,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.33536145312349286}",25,18,11.554239749400317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.33502609167036934}",25,12,22.50221757947149,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.334691065578699}",20,12,14.316662830240478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.3343563745131203}",30,9,36.15372156716153,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 0.33402201813860716}",20,12,13.703561916522307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.33368799612046857}",25,16,16.52130298845773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.3333543081243481}",20,3,28.32964122740692,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.33302095381622376}",20,3,24.97181371216962,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.3326879328624075}",30,18,26.43830643037764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.3323552449295451}",20,15,9.167870820047998,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.3320228896846156}",25,13,23.40216326804126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.3316908667949309}",35,20,29.679676413665312,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.331359175928136}",30,15,27.298878732285473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.3310278167522079}",25,14,19.221894888877895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.3306967889354557}",35,23,22.37194564834651,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.3303660921465202}",30,19,23.307042186687088,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.3300357260543737}",20,1,25.821493362018824,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.3297056903283193}",20,10,22.513012971563864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.329375984637991}",20,4,26.513502087308304,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.329046608653353}",20,0,34.68297950594085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 0.32871756204469965}",30,8,35.22527948638581,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.32838884448265493}",30,3,40.661031191942484,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.3280604556381723}",30,16,22.334219582808576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.3277323951825341}",25,19,13.813978488955824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.3274046627873516}",20,0,31.881036365042437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 0.32707725812456423}",25,15,15.247952702143992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.3267501808664397}",25,12,22.104632574515453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.3264234306855732}",25,14,15.54750596468627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.32609700725488766}",25,19,9.088912246884725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.3257709102476328}",30,3,45.66411521033452,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.3254451393373851}",30,13,32.13079350830903,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.32511969419804776}",25,15,20.31962548076388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.3247945745038497}",35,20,23.817366606084832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.32446977992934584}",20,15,9.888988068889704,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
